trans_id;account_id;date;type;operation;amount;balance;k_symbol;bank;account
333304;1134;930806;PRIJEM;VKLAD;11970.00;44323.30;;;
336639;1144;930806;PRIJEM;PREVOD Z UCTU;3375.00;15443.20;;GH;1589578
333376;1134;930806;VYDAJ;PREVOD NA UCET;1973.00;42350.30;SIPO;OP;83356666
1078023;3682;930806;PRIJEM;VKLAD;400.00;19429.80;;;
1176767;4035;930806;PRIJEM;PREVOD Z UCTU;29880.00;30980.00;;YZ;86406272
144781;485;930806;VYDAJ;PREVOD NA UCET;1591.00;55445.80; ;WX;56978738
132146;443;930806;VYDAJ;PREVOD NA UCET;67.00;13008.70;;QR;69234090
129582;435;930806;VYDAJ;PREVOD NA UCET;3189.00;10564.60;SIPO;MN;75157016
137471;461;930806;PRIJEM;PREVOD Z UCTU;6388.00;33236.40;DUCHOD;YZ;91520028
671517;2293;930806;VYDAJ;PREVOD NA UCET;2332.00;25160.10;SIPO;IJ;36960655
1345144;4596;930806;VYDAJ;VYBER;29000.00;52866.30;;;
968837;3302;930806;VYDAJ;PREVOD NA UCET;57.00;26691.30;POJISTNE;GH;28717500
1150287;3935;930806;VYDAJ;PREVOD NA UCET;652.00;55376.00;POJISTNE;YZ;3849626
1149999;3935;930806;PRIJEM;PREVOD Z UCTU;21736.00;56028.00;;KL;32445126
785414;2676;930806;VYDAJ;PREVOD NA UCET;2348.00;38769.30;POJISTNE;ST;71575033
3331518;11065;930806;PRIJEM;VKLAD;11855.00;44984.00;;;
125505;423;930806;PRIJEM;PREVOD Z UCTU;2913.00;15065.00;;OP;1514268
220349;748;930806;VYDAJ;VYBER;8100.00;31091.80;;;
221132;751;930806;PRIJEM;PREVOD Z UCTU;4350.00;13950.00;DUCHOD;UV;59883838
220052;748;930806;PRIJEM;VKLAD;9738.00;39191.80;;;
117095;395;930806;PRIJEM;VKLAD;22054.00;67134.70;;;
117860;396;930806;VYDAJ;PREVOD NA UCET;308.00;49472.50;POJISTNE;OP;57553499
121429;408;930806;PRIJEM;VKLAD;13304.00;13704.00;;;
119443;401;930806;PRIJEM;VKLAD;12817.00;47181.10;;;
951977;3246;930806;PRIJEM;VKLAD;6932.00;20597.00;;;
577354;1966;930806;VYDAJ;PREVOD NA UCET;5569.00;54332.80;SIPO;EF;77830534
637821;2177;930806;VYDAJ;PREVOD NA UCET;3168.00;24096.50;SIPO;QR;5411524
1657653;5622;930806;VYDAJ;VYBER;45600.00;60947.30;;;
1657160;5622;930806;PRIJEM;VKLAD;28987.00;106547.30;;;
359591;1222;930806;VYDAJ;PREVOD NA UCET;1727.00;23871.80;SIPO;WX;91109859
434732;1477;930806;VYDAJ;PREVOD NA UCET;2100.00;15513.20;;OP;39149236
434254;1476;930806;PRIJEM;PREVOD Z UCTU;6411.00;25844.00;DUCHOD;GH;63237541
749406;2555;930806;VYDAJ;PREVOD NA UCET;5464.00;61308.00;SIPO;QR;57132226
748908;2554;930806;PRIJEM;VKLAD;24696.00;49037.70;;;
311321;1062;930806;PRIJEM;VKLAD;23176.00;24176.00;;;
828862;2823;930806;PRIJEM;PREVOD Z UCTU;3316.00;13564.00;;CD;57925736
372105;1268;930806;PRIJEM;PREVOD Z UCTU;3330.00;4130.00;;OP;83469372
263772;902;930806;PRIJEM;VKLAD;7731.00;22367.90;;;
262634;899;930806;PRIJEM;PREVOD Z UCTU;16266.00;38064.20;;QR;61017179
1070338;3656;930806;PRIJEM;VKLAD;900.00;900.00;;;
728188;2489;930806;VYDAJ;VYBER;1200.00;27470.90;;;
727964;2489;930806;VYDAJ;PREVOD NA UCET;3854.00;23616.90;SIPO;KL;75944941
565734;1926;930806;VYDAJ;PREVOD NA UCET;2643.00;19729.20;SIPO;WX;87020074
565323;1925;930806;PRIJEM;PREVOD Z UCTU;5839.00;6439.00;DUCHOD;EF;3287131
598729;2038;930806;PRIJEM;VKLAD;900.00;900.00;;;
1580570;5372;930806;VYDAJ;VYBER;3200.00;27421.00;;;
2434612;8027;930806;PRIJEM;PREVOD Z UCTU;38818.00;39518.00;;GH;25369358
2442706;8051;930806;VYDAJ;VYBER;23100.00;48644.80;;;
2434927;8027;930806;VYDAJ;VYBER;9500.00;30018.00;;;
1208621;4134;930806;VYBER;VYBER;3674.00;36929.50;;;
424584;1442;930806;PRIJEM;VKLAD;18299.00;52703.00;;;
482814;1644;930806;PRIJEM;VKLAD;15306.00;47976.30;;;
381665;1297;930806;PRIJEM;VKLAD;20511.00;20911.00;;;
388710;1322;930806;PRIJEM;PREVOD Z UCTU;4435.00;9086.20;DUCHOD;OP;64150523
171014;574;930806;PRIJEM;PREVOD Z UCTU;40486.00;41386.00;;IJ;7372451
167061;559;930806;VYDAJ;PREVOD NA UCET;2175.00;24187.40;SIPO;CD;77164244
1095362;3745;930806;PRIJEM;PREVOD Z UCTU;26258.00;27158.00;;MN;79180401
73733;244;930806;VYDAJ;PREVOD NA UCET;232.00;30347.30;POJISTNE;GH;7008588
58952;197;930806;PRIJEM;VKLAD;21718.00;66082.50;;;
57441;192;930806;PRIJEM;PREVOD Z UCTU;5859.00;24959.10;DUCHOD;GH;15384018
522903;1784;930806;VYDAJ;VYBER;800.00;19734.20;;;
771259;2632;930806;VYDAJ;PREVOD NA UCET;2300.00;29907.40;POJISTNE;IJ;36942219
901387;3072;930806;PRIJEM;VKLAD;22227.00;58816.60;;;
2329;9;930806;VYDAJ;VYBER;1300.00;16278.90;;;
883011;3008;930806;PRIJEM;PREVOD Z UCTU;6934.00;34049.20;DUCHOD;QR;33148783
477718;1628;930806;VYDAJ;PREVOD NA UCET;2850.00;12774.60;SIPO;AB;57004982
612722;2087;930806;VYDAJ;VYBER;33900.00;61789.10;;;
1142982;3909;930806;VYDAJ;PREVOD NA UCET;617.00;42086.20;POJISTNE;YZ;73936581
275314;943;930806;PRIJEM;PREVOD Z UCTU;3217.00;18193.30;;OP;70103525
442911;1507;930806;PRIJEM;VKLAD;21273.00;22073.00;;;
224422;764;930806;VYDAJ;PREVOD NA UCET;2360.00;31155.90;SIPO;EF;41232329
224603;764;930806;VYDAJ;VYBER;4100.00;27055.90;;;
1163528;3983;930806;PRIJEM;VKLAD;14626.00;50187.00;;;
2810108;9307;930806;VYDAJ;PREVOD NA UCET;4654.00;26457.40;SIPO;EF;84733318
364551;1239;930806;PRIJEM;PREVOD Z UCTU;6668.00;27536.30;DUCHOD;GH;71884184
716121;2453;930806;VYDAJ;PREVOD NA UCET;2190.00;13284.40;SIPO;UV;32186746
286224;982;930806;VYDAJ;PREVOD NA UCET;188.00;25102.60; ;AB;29559022
286080;982;930806;PRIJEM;VKLAD;4550.00;25290.60;;;
285080;979;930806;PRIJEM;VKLAD;17914.00;48511.60;;;
289047;991;930806;PRIJEM;VKLAD;20673.00;58746.70;;;
1132670;3871;930806;PRIJEM;PREVOD Z UCTU;4356.00;22874.40;DUCHOD;GH;31564527
740024;2527;930806;VYDAJ;PREVOD NA UCET;5774.00;67165.60;SIPO;CD;27758234
840948;2862;930806;VYDAJ;VYBER;5900.00;35472.50;;;
840179;2861;930806;PRIJEM;PREVOD Z UCTU;5915.00;26605.90;DUCHOD;ST;10531437
588474;2002;930806;VYDAJ;VYBER;1000.00;23640.00;;;
622127;2122;930806;VYDAJ;VYBER;26400.00;53484.00;;;
622779;2124;930806;VYDAJ;PREVOD NA UCET;287.00;45346.10; ;KL;31666642
1578996;5369;930806;PRIJEM;VKLAD;5643.00;36377.10;;;
924807;3152;930806;PRIJEM;VKLAD;11922.00;12422.00;;;
1296496;4427;930806;PRIJEM;VKLAD;1400.00;27602.50;;;
460868;1566;930806;PRIJEM;VKLAD;6700.00;21918.80;;;
506458;1730;930806;PRIJEM;PREVOD Z UCTU;6689.00;29890.50;DUCHOD;ST;43294817
587096;1999;930806;PRIJEM;VKLAD;23728.00;49239.30;;;
588190;2002;930806;PRIJEM;PREVOD Z UCTU;6060.00;24640.00;DUCHOD;KL;9670401
850031;2895;930806;VYDAJ;VYBER;16900.00;45043.30;;;
415296;1411;930806;PRIJEM;VKLAD;13663.00;14263.00;;;
192926;655;930806;PRIJEM;VKLAD;23625.00;69232.60;;;
1021469;3487;930806;VYDAJ;VYBER;8400.00;30200.50;;;
957553;3261;930806;PRIJEM;VKLAD;5400.00;14394.90;;;
1122043;3834;930806;VYDAJ;PREVOD NA UCET;3114.00;18948.50;SIPO;KL;49577087
2524764;8330;930806;PRIJEM;VKLAD;21118.00;63660.50;;;
94724;322;930806;VYDAJ;PREVOD NA UCET;6550.00;32875.80;SIPO;ST;4537106
105741;361;930806;PRIJEM;VKLAD;23638.00;71237.10;;;
184761;627;930806;VYDAJ;PREVOD NA UCET;8228.00;34013.40;SIPO;KL;23483765
546568;1861;930806;PRIJEM;VKLAD;15308.00;36471.20;;;
2579230;8519;930806;VYDAJ;VYBER;7400.00;60702.40;;;0
519831;1775;930806;VYDAJ;PREVOD NA UCET;2343.00;23207.80;SIPO;QR;25300705
802562;2736;930807;PRIJEM;VKLAD;9408.00;24749.30;;;
800849;2732;930807;PRIJEM;VKLAD;5011.00;11613.00;;;
655280;2241;930807;PRIJEM;VKLAD;11584.00;40436.10;;;
655716;2241;930807;VYDAJ;VYBER;7600.00;32836.10;;;
695346;2378;930807;VYDAJ;PREVOD NA UCET;9612.00;89888.80;SIPO;EF;1222903
2350087;7753;930807;VYDAJ;VYBER;37200.00;60768.30;;;
2349815;7753;930807;VYDAJ;VYBER;1700.00;97968.30;;;0
920230;3136;930807;PRIJEM;VKLAD;900.00;900.00;;;
1779021;6034;930807;PRIJEM;VKLAD;30157.00;73661.00;;;
35605;115;930807;PRIJEM;VKLAD;7665.00;37708.20;;;
42528;142;930807;PRIJEM;PREVOD Z UCTU;4555.00;22300.00;DUCHOD;QR;39513594
554458;1887;930807;VYDAJ;VYBER;4000.00;31895.70;;;
1838290;6226;930807;PRIJEM;PREVOD Z UCTU;39862.00;40262.00;;UV;68360191
1108949;3787;930807;PRIJEM;VKLAD;20950.00;63821.40;;;
1176393;4034;930807;PRIJEM;VKLAD;5080.00;19249.30;;;
270628;928;930807;PRIJEM;VKLAD;6842.00;38306.50;;;
334046;1136;930807;PRIJEM;VKLAD;900.00;900.00;;;
649673;2220;930807;PRIJEM;PREVOD Z UCTU;6153.00;31296.10;DUCHOD;MN;42469984
242562;830;930807;VYDAJ;VYBER;6100.00;35814.20;;;
1074044;3670;930807;PRIJEM;PREVOD Z UCTU;4442.00;13762.30;DUCHOD;OP;22552919
144853;485;930807;VYDAJ;PREVOD NA UCET;3572.00;51873.80;POJISTNE;AB;20747721
129510;435;930807;PRIJEM;PREVOD Z UCTU;5039.00;15603.60;DUCHOD;MN;22131634
138720;465;930807;PRIJEM;PREVOD Z UCTU;12785.00;41131.30;;UV;71654224
973060;3316;930807;PRIJEM;VKLAD;15332.00;53504.30;;;
776048;2647;930807;VYDAJ;PREVOD NA UCET;5303.00;28401.90;SIPO;YZ;4161513
776279;2647;930807;VYDAJ;VYBER;3400.00;33704.90;;;
537955;1830;930807;VYDAJ;PREVOD NA UCET;7692.00;31704.80;SIPO;YZ;23603689
538180;1830;930807;VYDAJ;VYBER;4100.00;27604.80;;;
571336;1944;930807;VYDAJ;PREVOD NA UCET;6741.00;32471.40;SIPO;OP;38381874
1345040;4596;930807;VYDAJ;VYBER;5700.00;47166.30;;;
347551;1179;930807;PRIJEM;PREVOD Z UCTU;4212.00;17025.50;DUCHOD;WX;72322171
1234413;4225;930807;PRIJEM;VKLAD;22119.00;61416.90;;;
1239182;4240;930807;VYDAJ;VYBER;4700.00;31704.90;;;
860485;2932;930807;VYDAJ;PREVOD NA UCET;4920.00;42066.80;SIPO;QR;17844856
861303;2933;930807;VYDAJ;PREVOD NA UCET;5907.00;74126.00;SIPO;MN;29096329
968693;3302;930807;VYDAJ;PREVOD NA UCET;1376.00;25315.30;SIPO;YZ;76450466
1150215;3935;930807;VYDAJ;PREVOD NA UCET;5908.00;49468.00; ;GH;11549193
1151706;3939;930807;PRIJEM;VKLAD;7766.00;15466.00;;;
1151988;3939;930807;PRIJEM;VKLAD;7100.00;7700.00;;;
826820;2817;930807;PRIJEM;VKLAD;13672.00;52730.70;;;
128671;432;930807;PRIJEM;VKLAD;6991.00;22014.20;;;
148425;496;930807;PRIJEM;VKLAD;5404.00;30289.50;;;
147610;494;930807;VYDAJ;PREVOD NA UCET;8728.00;44032.30;SIPO;GH;24389368
152265;510;930807;PRIJEM;VKLAD;17630.00;95511.50;;;
117167;395;930807;VYDAJ;PREVOD NA UCET;3871.00;63263.70;SIPO;YZ;55113202
577129;1965;930807;PRIJEM;VKLAD;6200.00;23559.80;;;
637408;2176;930807;VYBER;VYBER;11421.00;40942.90;;;
744449;2542;930807;PRIJEM;VKLAD;300.00;300.00;;;
541689;1843;930807;PRIJEM;PREVOD Z UCTU;17632.00;51924.70;;QR;76294219
542223;1844;930807;PRIJEM;PREVOD Z UCTU;3242.00;17526.20;;ST;42988401
1657309;5622;930807;VYDAJ;PREVOD NA UCET;6327.00;34720.30;SIPO;ST;24175644
1657654;5622;930807;VYDAJ;VYBER;19900.00;41047.30;;;
356516;1207;930807;VYDAJ;VYBER;12500.00;33788.70;;;
749694;2555;930807;VYDAJ;VYBER;19600.00;41708.00;;;
748200;2552;930807;PRIJEM;VKLAD;17980.00;37423.80;;;
1155872;3955;930807;PRIJEM;VKLAD;7689.00;8689.00;;;
1157931;3965;930807;PRIJEM;PREVOD Z UCTU;14097.00;48426.60;;OP;66315013
1157119;3960;930807;VYDAJ;PREVOD NA UCET;3204.00;19891.10;SIPO;CD;74252974
789921;2694;930807;VYDAJ;VYBER;6600.00;32935.90;;;0
1271888;4350;930807;PRIJEM;VKLAD;17565.00;63512.50;;;
295002;1006;930807;VYDAJ;VYBER;300.00;25815.80;;;
327326;1118;930807;PRIJEM;VKLAD;7538.00;25902.00;;;
681644;2327;930807;PRIJEM;PREVOD Z UCTU;15714.00;37297.40;;GH;98203420
682554;2330;930807;PRIJEM;PREVOD Z UCTU;3395.00;16749.10;;ST;18759459
681977;2327;930807;VYDAJ;VYBER;8000.00;29297.40;;;
684646;2336;930807;PRIJEM;VKLAD;10300.00;16593.00;;;
682698;2330;930807;VYDAJ;PREVOD NA UCET;601.00;16148.10; ;EF;63786613
258173;885;930807;PRIJEM;VKLAD;21038.00;45298.80;;;
1068648;3651;930807;PRIJEM;PREVOD Z UCTU;5081.00;28449.50;DUCHOD;WX;38447165
703528;2411;930807;PRIJEM;VKLAD;22183.00;47983.30;;;
565806;1926;930807;VYDAJ;PREVOD NA UCET;361.00;19368.20; ;QR;66210120
909657;3099;930807;PRIJEM;PREVOD Z UCTU;6019.00;18857.00;DUCHOD;CD;2445555
486248;1658;930807;PRIJEM;PREVOD Z UCTU;3184.00;10352.00;;KL;35297125
483260;1644;930807;VYDAJ;VYBER;9800.00;38176.30;;;
557863;1898;930807;PRIJEM;PREVOD Z UCTU;10266.00;45748.10;;MN;49335420
1028988;3514;930807;PRIJEM;PREVOD Z UCTU;3399.00;20015.90;;GH;67514222
1086852;3713;930807;VYDAJ;VYBER;29600.00;52030.10;;;
207416;704;930807;VYDAJ;PREVOD NA UCET;1197.00;35004.70; ;UV;96896516
3039496;10079;930807;PRIJEM;VKLAD;38850.00;90669.70;;;
73955;244;930807;VYDAJ;VYBER;1700.00;28647.30;;;
73661;244;930807;VYDAJ;PREVOD NA UCET;226.00;28421.30; ;OP;78948193
110791;374;930807;VYDAJ;VYBER;6400.00;27650.10;;;
521550;1780;930807;VYDAJ;PREVOD NA UCET;5429.00;71068.50;SIPO;UV;76511865
579381;1972;930807;PRIJEM;PREVOD Z UCTU;5298.00;26119.50;DUCHOD;UV;14132887
676813;2313;930807;PRIJEM;PREVOD Z UCTU;11580.00;45990.00;;CD;38014137
471055;1603;930807;VYDAJ;VYBER;3000.00;30884.30;;;
469899;1601;930807;PRIJEM;PREVOD Z UCTU;4042.00;22103.90;DUCHOD;CD;45886778
469971;1601;930807;VYDAJ;PREVOD NA UCET;2694.00;19409.90;SIPO;AB;43843287
466737;1589;930807;PRIJEM;VKLAD;500.00;500.00;;;
1855592;6281;930807;PRIJEM;VKLAD;100.00;27421.20;;;
1897324;6425;930807;PRIJEM;VKLAD;12368.00;50389.80;;;
3122932;10364;930807;PRIJEM;VKLAD;14493.00;45116.80;;;
1036835;3547;930807;PRIJEM;VKLAD;300.00;300.00;;;
1504623;5129;930807;VYDAJ;VYBER;36600.00;63250.00;;;
356;2;930807;VYDAJ;VYBER;2900.00;28902.90;;;0
612878;2088;930807;PRIJEM;VKLAD;4861.00;5261.00;;;
610524;2078;930807;PRIJEM;VKLAD;10900.00;11600.00;;;
445786;1515;930807;PRIJEM;PREVOD Z UCTU;27343.00;52055.60;;ST;61475825
446912;1518;930807;PRIJEM;VKLAD;17288.00;55890.30;;;
1083015;3699;930807;PRIJEM;VKLAD;19293.00;19893.00;;;
275386;943;930807;VYDAJ;PREVOD NA UCET;2144.00;16049.30;;AB;8294791
228071;774;930807;PRIJEM;VKLAD;2800.00;16742.70;;;
233112;793;930807;VYDAJ;PREVOD NA UCET;204.00;18483.60;;OP;25394970
2797775;9265;930807;PRIJEM;VKLAD;31002.00;80622.20;;;
326334;1115;930807;PRIJEM;PREVOD Z UCTU;3440.00;17500.00;;CD;66125869
366930;1247;930807;PRIJEM;VKLAD;6400.00;17500.00;;;
719297;2464;930807;PRIJEM;VKLAD;38103.00;70244.70;;;
292061;1000;930807;PRIJEM;PREVOD Z UCTU;31348.00;52771.90;;ST;87163465
795579;2711;930807;PRIJEM;VKLAD;19968.00;57166.80;;;
737266;2519;930807;PRIJEM;PREVOD Z UCTU;5544.00;21811.50;DUCHOD;GH;5454445
840583;2862;930807;PRIJEM;VKLAD;24047.00;59519.50;;;
1548829;5270;930807;VYDAJ;VYBER;3700.00;48181.30;;;0
1571828;5343;930807;VYDAJ;VYBER;4700.00;32089.60;;;
2775875;9188;930807;VYDAJ;PREVOD NA UCET;66.00;23076.80;POJISTNE;OP;96138745
2775731;9188;930807;VYDAJ;PREVOD NA UCET;7936.00;25242.80;SIPO;OP;94166147
2747107;9093;930807;PRIJEM;VKLAD;18942.00;40774.60;;;
2776163;9188;930807;VYDAJ;VYBER;2100.00;23142.80;;;
2775587;9188;930807;PRIJEM;PREVOD Z UCTU;12710.00;33178.80;;GH;78292494
893653;3047;930807;PRIJEM;PREVOD Z UCTU;3474.00;19163.90;;KL;47210419
465523;1584;930807;PRIJEM;PREVOD Z UCTU;2975.00;9525.00;;CD;76680385
462819;1575;930807;PRIJEM;PREVOD Z UCTU;5448.00;30649.70;DUCHOD;IJ;85748850
505392;1726;930807;VYDAJ;PREVOD NA UCET;2082.00;23732.10; ;OP;61997002
506722;1730;930807;VYDAJ;VYBER;3800.00;26090.50;;;
847089;2884;930807;VYDAJ;VYBER;1200.00;30253.60;;;
415732;1412;930807;PRIJEM;VKLAD;14287.00;42951.90;;;
420110;1425;930807;PRIJEM;VKLAD;6104.00;22031.50;;;
206771;702;930807;PRIJEM;PREVOD Z UCTU;4220.00;9240.00;DUCHOD;EF;40635764
206632;701;930807;PRIJEM;VKLAD;8000.00;21540.90;;;
3410671;11320;930807;PRIJEM;VKLAD;17279.00;53270.80;;;
1122187;3834;930807;VYDAJ;PREVOD NA UCET;3189.00;15759.50;POJISTNE;MN;51878350
2525024;8330;930807;VYDAJ;VYBER;1680.00;61980.50;;;
105813;361;930807;VYDAJ;PREVOD NA UCET;1941.00;69296.10;SIPO;YZ;95369791
83238;279;930807;PRIJEM;PREVOD Z UCTU;3007.00;12428.00;;YZ;59425073
90690;306;930807;PRIJEM;VKLAD;2900.00;26309.40;;;
93181;317;930807;VYDAJ;VYBER;3300.00;24047.10;;;
519759;1775;930807;PRIJEM;PREVOD Z UCTU;6932.00;30139.80;DUCHOD;WX;16577571
1042801;3566;930808;PRIJEM;VKLAD;400.00;21772.80;;;
696170;2379;930808;VYDAJ;VYBER;1600.00;27886.20;;;
695872;2379;930808;VYDAJ;PREVOD NA UCET;145.00;29486.20; ;IJ;3021407
917017;3127;930808;PRIJEM;VKLAD;1100.00;1100.00;;;
963586;3284;930808;PRIJEM;VKLAD;7309.00;33320.70;;;
26316;86;930808;VYDAJ;VYBER;960.00;14991.10;;;
29403;96;930808;VYDAJ;PREVOD NA UCET;46.00;43632.70;POJISTNE;EF;49409562
894508;3050;930808;PRIJEM;PREVOD Z UCTU;41445.00;99061.10;;GH;69871258
555748;1891;930808;VYDAJ;VYBER;2900.00;26924.30;;;
452789;1539;930808;VYDAJ;VYBER;5700.00;21811.00;SIPO;;0
454274;1544;930808;PRIJEM;VKLAD;18950.00;20050.00;;;
1109739;3788;930808;VYDAJ;VYBER;1700.00;23763.30;;;
299202;1019;930808;VYDAJ;PREVOD NA UCET;629.00;37356.30;POJISTNE;ST;88047855
333674;1134;930808;VYDAJ;VYBER;10500.00;31850.30;;;
337957;1147;930808;PRIJEM;VKLAD;22669.00;68939.40;;;
338186;1147;930808;VYDAJ;VYBER;22200.00;46739.40;;;
649495;2219;930808;VYDAJ;VYBER;30300.00;53090.40;;;
242374;830;930808;PRIJEM;VKLAD;16623.00;52437.20;;;
1005981;3435;930808;PRIJEM;PREVOD Z UCTU;4635.00;9485.60;DUCHOD;ST;24069589
3211328;10656;930808;PRIJEM;VKLAD;18660.00;63053.20;;;
144709;485;930808;VYDAJ;PREVOD NA UCET;7421.00;44452.80;SIPO;EF;89687889
183013;623;930808;PRIJEM;PREVOD Z UCTU;3108.00;15740.00;;WX;12306362
340709;1157;930808;PRIJEM;VKLAD;5588.00;36258.20;;;
393595;1338;930808;VYDAJ;PREVOD NA UCET;4545.00;30172.90;SIPO;CD;87075221
392282;1334;930808;PRIJEM;VKLAD;5627.00;26508.60;;;
352949;1200;930808;PRIJEM;VKLAD;23381.00;71466.90;;;
1238925;4240;930808;PRIJEM;PREVOD Z UCTU;27666.00;59370.90;;EF;17497700
827191;2818;930808;PRIJEM;PREVOD Z UCTU;41022.00;42022.00;;GH;4648572
1034647;3538;930808;PRIJEM;VKLAD;400.00;400.00;;;
145898;489;930808;PRIJEM;VKLAD;16358.00;47720.00;;;
147955;494;930808;VYDAJ;VYBER;9900.00;34132.30;;;
123337;415;930808;PRIJEM;VKLAD;13110.00;44798.30;;;
634184;2167;930808;PRIJEM;VKLAD;200.00;200.00;;;
745102;2543;930808;VYDAJ;PREVOD NA UCET;2145.00;30693.70;SIPO;GH;60684478
2929761;9703;930808;PRIJEM;PREVOD Z UCTU;33936.00;34736.00;;OP;51146686
1262493;4318;930808;PRIJEM;PREVOD Z UCTU;46096.00;106890.60;;WX;20710844
1262860;4318;930808;VYDAJ;VYBER;55500.00;51390.60;;;
434660;1477;930808;PRIJEM;PREVOD Z UCTU;3151.00;18664.20;;KL;92373114
749478;2555;930808;VYDAJ;PREVOD NA UCET;2261.00;39447.00; ;AB;73481118
313982;1071;930808;VYDAJ;VYBER;15000.00;42494.60;;;
1125313;3844;930808;PRIJEM;PREVOD Z UCTU;3390.00;10370.00;;MN;8121747
1136263;3882;930808;PRIJEM;VKLAD;8800.00;12556.60;;;
1271319;4347;930808;VYDAJ;VYBER;2250.00;25370.60;;;
2501884;8260;930808;PRIJEM;PREVOD Z UCTU;37435.00;98317.90;;MN;92527162
294488;1006;930808;PRIJEM;PREVOD Z UCTU;3737.00;29552.80;;WX;6088287
294704;1006;930808;VYDAJ;PREVOD NA UCET;60.00;29492.80;POJISTNE;EF;76910799
256929;882;930808;VYDAJ;PREVOD NA UCET;3306.00;29910.40;SIPO;CD;5837190
265643;907;930808;PRIJEM;VKLAD;11700.00;15187.80;;;
689907;2357;930808;VYDAJ;PREVOD NA UCET;3869.00;9037.30;SIPO;KL;58773815
727568;2488;930808;PRIJEM;PREVOD Z UCTU;3046.00;15684.10;;AB;94842952
725831;2484;930808;VYDAJ;PREVOD NA UCET;2343.00;30495.10;SIPO;OP;3728384
728085;2489;930808;VYDAJ;VYBER;720.00;22896.90;;;
594166;2023;930808;VYDAJ;PREVOD NA UCET;4208.00;35474.50; ;YZ;90052854
1602667;5442;930808;VYDAJ;PREVOD NA UCET;8110.00;15897.10;SIPO;EF;14627766
1602739;5442;930808;VYDAJ;PREVOD NA UCET;2070.00;24007.10; ;MN;10828179
858270;2925;930808;PRIJEM;VKLAD;1100.00;20902.50;;;
1215198;4159;930808;PRIJEM;VKLAD;12100.00;12701.40;;;
484215;1649;930808;PRIJEM;VKLAD;18230.00;42121.40;;;
382389;1299;930808;PRIJEM;PREVOD Z UCTU;3913.00;16444.50;;CD;49405068
1029060;3514;930808;VYDAJ;PREVOD NA UCET;2266.00;17749.90;SIPO;QR;48036253
218958;744;930808;VYDAJ;PREVOD NA UCET;2165.00;27041.50;SIPO;CD;51830822
374597;1276;930808;PRIJEM;VKLAD;6774.00;32664.00;;;
374669;1276;930808;VYDAJ;PREVOD NA UCET;3839.00;28825.00;SIPO;OP;19942432
2256295;7445;930808;VYBER;VYBER;20282.00;44303.10;;;
2258778;7454;930808;PRIJEM;VKLAD;4166.00;31462.90;;;
71681;239;930808;PRIJEM;VKLAD;32140.00;82705.60;;;
71761;239;930808;VYDAJ;PREVOD NA UCET;1042.00;81663.60;SIPO;CD;96977406
57513;192;930808;VYDAJ;PREVOD NA UCET;3583.00;21376.10;SIPO;IJ;70552640
113002;381;930808;PRIJEM;VKLAD;8209.00;25047.70;;;
66006;220;930808;PRIJEM;PREVOD Z UCTU;5271.00;21484.00;DUCHOD;IJ;9426391
581779;1979;930808;VYDAJ;PREVOD NA UCET;2014.00;14380.30;;UV;32008636
495021;1688;930808;VYDAJ;PREVOD NA UCET;2249.00;23072.10;SIPO;OP;80142312
771187;2632;930808;VYDAJ;PREVOD NA UCET;41.00;29866.40; ;IJ;73459928
766569;2618;930808;PRIJEM;PREVOD Z UCTU;6559.00;33241.50;DUCHOD;GH;36180985
660914;2256;930808;VYDAJ;PREVOD NA UCET;3152.00;19542.90;SIPO;UV;65441125
1855312;6281;930808;PRIJEM;PREVOD Z UCTU;10707.00;38128.20;;AB;58915007
13882;47;930808;PRIJEM;VKLAD;300.00;300.00;;;
18471;62;930808;VYDAJ;PREVOD NA UCET;2273.00;24222.00;SIPO;EF;80010622
6517;26;930808;PRIJEM;VKLAD;800.00;800.00;;;
480366;1637;930808;VYDAJ;PREVOD NA UCET;2569.00;18314.80; ;GH;10736680
610239;2078;930808;PRIJEM;VKLAD;14633.00;26233.00;;;
882369;3007;930808;PRIJEM;VKLAD;22452.00;59103.60;;;
1082388;3697;930808;PRIJEM;VKLAD;13067.00;48611.10;;;
275683;944;930808;PRIJEM;VKLAD;16927.00;57812.10;;;
307237;1048;930808;PRIJEM;PREVOD Z UCTU;5993.00;25154.00;DUCHOD;UV;69381344
304968;1039;930808;PRIJEM;VKLAD;2300.00;25447.50;;;
440438;1497;930808;PRIJEM;VKLAD;8587.00;9587.00;;;
226806;772;930808;VYDAJ;PREVOD NA UCET;660.00;39023.40; ;YZ;62614697
1048376;3586;930808;PRIJEM;VKLAD;12951.00;48691.40;;;
1163171;3982;930808;PRIJEM;PREVOD Z UCTU;3230.00;3930.00;;GH;65810519
364802;1239;930808;VYDAJ;VYBER;2100.00;25436.30;;;
756512;2581;930808;VYDAJ;VYBER;18300.00;50610.80;;;
756287;2581;930808;VYDAJ;PREVOD NA UCET;4769.00;45841.80;SIPO;OP;81132262
590914;2011;930808;VYDAJ;PREVOD NA UCET;1726.00;14242.00;SIPO;YZ;51488196
893725;3047;930808;VYDAJ;PREVOD NA UCET;2316.00;16847.90;;IJ;75409131
505464;1726;930808;VYDAJ;PREVOD NA UCET;74.00;23658.10;POJISTNE;EF;89946835
586734;1998;930808;PRIJEM;VKLAD;23468.00;50290.00;;;
